latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
-22.383947;-44.948874;949.2;0.8;2.9;22.68571429;10126.78;11;0.8;0
-22.383974;-44.948891;950.2;1;3.47;23.68571429;10130.25;11;1;0
-22.383995;-44.948912;951.4;1.2;3.18;24.88571429;10133.43;11;1.2;0
-22.384013;-44.948921;952.6;1.2;2.21;26.08571429;10135.64;11;1.2;0
-22.384014;-44.948925;952.8;0.2;0.43;26.28571429;10136.07;11;0.2;0
-22.384016;-44.948952;953.6;0.8;2.78;27.08571429;10138.85;11;0.8;0
-22.384001;-44.94898;954.6;1;3.33;28.08571429;10142.18;11;1;0
-22.384001;-44.948988;954.8;0.2;0.82;28.28571429;10143;11;0.2;0
-22.384017;-44.949013;956;1.2;3.13;29.48571429;10146.13;11;1.2;0
-22.384012;-44.949046;957.2;1.2;3.44;30.68571429;10149.57;11;1.2;0
-22.384011;-44.94905;957.4;0.2;0.43;30.88571429;10150;11;0.2;0
-22.384007;-44.949065;958.2;0.8;1.61;31.68571429;10151.61;11;0.8;0
-22.384031;-44.949067;959.2;1;2.68;32.68571429;10154.29;11;1;0
-22.38404;-44.94907;959.6;0.4;1.05;33.08571429;10155.34;11;0.4;0
-22.384044;-44.949088;960.4;0.8;1.9;33.88571429;10157.24;11;0.8;0
-22.384056;-44.949124;961.4;1;3.93;34.88571429;10161.17;11;1;0
-22.384073;-44.949146;962.2;0.8;2.95;35.68571429;10164.12;11;0.8;0
-22.384078;-44.949153;962.6;0.4;0.91;36.08571429;10165.03;11;0.4;0
-22.384086;-44.949179;963.6;1;2.82;37.08571429;10167.85;11;1;0
-22.384071;-44.949217;964.6;1;4.25;38.08571429;10172.1;11;1;0
-22.384083;-44.949235;965.4;0.8;2.28;38.88571429;10174.38;11;0.8;0
-22.384085;-44.949245;965.8;0.4;1.05;39.28571429;10175.43;11;0.4;0
-22.384092;-44.949268;966.8;1;2.49;40.28571429;10177.92;11;1;0
-22.384081;-44.94928;967.4;0.6;1.74;40.88571429;10179.66;11;0.6;0
-22.384076;-44.949291;968;0.6;1.26;41.48571429;10180.92;11;0.6;0
-22.384055;-44.949311;969;1;3.11;42.48571429;10184.03;11;1;0
-22.384048;-44.949319;969.8;0.8;1.13;43.28571429;10185.16;11;0.8;0
-22.384046;-44.949322;970;0.2;0.38;43.48571429;10185.54;11;0.2;0
-22.384007;-44.949341;971.2;1.2;4.76;44.68571429;10190.3;11;1.2;0
-22.38399;-44.949366;971.8;0.6;3.19;45.28571429;10193.49;11;0.6;0
-22.383978;-44.949376;972.2;0.4;1.68;45.68571429;10195.17;11;0.4;0
-22.383954;-44.949406;973.4;1.2;4.08;46.88571429;10199.25;11;1.2;0
-22.383952;-44.94941;973.6;0.2;0.47;47.08571429;10199.72;11;0.2;0
-22.383947;-44.949422;974.4;0.8;1.35;47.88571429;10201.07;11;0.8;0
-22.383942;-44.949432;975.2;0.8;1.17;48.68571429;10202.24;11;0.8;0
-22.383938;-44.949439;975.4;0.2;0.85;48.88571429;10203.09;11;0.2;0
-22.383928;-44.949454;976.4;1;1.9;49.88571429;10204.99;11;1;0
-22.383924;-44.949464;976.8;0.4;1.12;50.28571429;10206.11;11;0.4;0
-22.383917;-44.94948;977.4;0.6;1.82;50.88571429;10207.93;11;0.6;0
-22.383909;-44.949509;978.6;1.2;3.11;52.08571429;10211.04;11;1.2;0
-22.383919;-44.949533;979.6;1;2.71;53.08571429;10213.75;11;1;0
-22.383924;-44.949546;980.6;1;1.45;54.08571429;10215.2;11;1;0
-22.38393;-44.949584;981.6;1;3.96;55.08571429;10219.16;11;1;0
-22.383936;-44.949606;982.2;0.6;2.36;55.68571429;10221.52;11;0.6;0
-22.383949;-44.949637;982.8;0.6;3.5;56.28571429;10225.02;11;0.6;0
-22.383952;-44.949656;983.4;0.6;1.98;56.88571429;10227;11;0.6;0
-22.383956;-44.949674;983.8;0.4;1.9;57.28571429;10228.9;11;0.4;0
-22.383962;-44.949712;985.2;1.4;3.96;58.68571429;10232.86;11;1.4;0
-22.383962;-44.949719;985.6;0.4;0.72;59.08571429;10233.58;11;0.4;0
-22.383964;-44.949739;986.2;0.6;2.07;59.68571429;10235.65;11;0.6;0
-22.38397;-44.949762;987.4;1.2;2.46;60.88571429;10238.11;11;1.2;0
-22.383973;-44.949771;987.6;0.2;0.98;61.08571429;10239.09;11;0.2;0
-22.38398;-44.949799;988.6;1;2.98;62.08571429;10242.07;11;1;0
-22.38398;-44.949823;989.2;0.6;2.47;62.68571429;10244.54;11;0.6;0
-22.383982;-44.949844;989.6;0.4;2.17;63.08571429;10246.71;11;0.4;0
-22.383982;-44.949871;990.4;0.8;2.78;63.88571429;10249.49;11;0.8;0
-22.383983;-44.949879;990.8;0.4;0.83;64.28571429;10250.32;11;0.4;0
-22.383981;-44.949901;991.8;1;2.27;65.28571429;10252.59;11;1;0
-22.383983;-44.949918;992.2;0.4;1.76;65.68571429;10254.35;11;0.4;0
-22.383986;-44.949935;993;0.8;1.78;66.48571429;10256.13;11;0.8;0
-22.383993;-44.949961;993.8;0.8;2.78;67.28571429;10258.91;11;0.8;0
-22.383993;-44.949968;994;0.2;0.72;67.48571429;10259.63;11;0.2;0
-22.38401;-44.950004;995;1;4.16;68.48571429;10263.79;11;1;0
-22.384011;-44.950009;995.6;0.6;0.53;69.08571429;10264.32;11;0.6;0
-22.384016;-44.950024;996.2;0.6;1.64;69.68571429;10265.96;11;0.6;0
-22.384025;-44.950045;997.4;1.2;2.38;70.88571429;10268.34;11;1.2;0
-22.384027;-44.950047;997.6;0.2;0.3;71.08571429;10268.64;11;0.2;0
-22.38403;-44.950059;998.4;0.8;1.28;71.88571429;10269.92;11;0.8;0
-22.384046;-44.95008;999.2;0.8;2.8;72.68571429;10272.72;11;0.8;0
-22.384051;-44.950089;999.6;0.4;1.08;73.08571429;10273.8;11;0.4;0
-22.384054;-44.950118;1000.6;1;3;74.08571429;10276.8;11;1;0
-22.384054;-44.95013;1001;0.4;1.23;74.48571429;10278.03;11;0.4;0
-22.384054;-44.950141;1001.8;0.8;1.13;75.28571429;10279.16;11;0.8;0
-22.384055;-44.950179;1002.8;1;3.91;76.28571429;10283.07;11;1;0
-22.384069;-44.95022;1004;1.2;4.49;77.48571429;10287.56;11;1.2;0
-22.384072;-44.950231;1004.4;0.4;1.18;77.88571429;10288.74;11;0.4;0
-22.384088;-44.950246;1005;0.6;2.35;78.48571429;10291.09;11;0.6;0
-22.384098;-44.950276;1006.2;1.2;3.28;79.68571429;10294.37;11;1.2;0
-22.384099;-44.950292;1006.4;0.2;1.65;79.88571429;10296.02;11;0.2;0
-22.384107;-44.950312;1007.4;1;2.24;80.88571429;10298.26;11;1;0
-22.38412;-44.950332;1008.6;1.2;2.51;82.08571429;10300.77;11;1.2;0
-22.384124;-44.950341;1008.8;0.2;1.03;82.28571429;10301.8;11;0.2;0
-22.384153;-44.950386;1009.8;1;5.64;83.28571429;10307.44;11;1;0
-22.384175;-44.950425;1011;1.2;4.7;84.48571429;10312.14;11;1.2;0
-22.384201;-44.950481;1012.2;1.2;6.44;85.68571429;10318.58;11;1.2;0
-22.384219;-44.950514;1013;0.8;3.94;86.48571429;10322.52;11;0.8;0
-22.384231;-44.950532;1013.2;0.2;2.28;86.68571429;10324.8;11;0.2;0
-22.384273;-44.950586;1014.4;1.2;7.26;87.88571429;10332.06;11;1.2;0
-22.384316;-44.950624;1015.4;1;6.17;88.88571429;10338.23;11;1;0
-22.38433;-44.950634;1015.6;0.2;1.87;89.08571429;10340.1;11;0.2;0
-22.384382;-44.950676;1016.6;1;7.22;90.08571429;10347.32;11;1;0
-22.38442;-44.95071;1016.8;0.2;5.48;90.28571429;10352.8;11;0.2;0
-22.384461;-44.950781;1017.6;0.8;8.61;91.08571429;10361.41;11;0.8;0
-22.384467;-44.950816;1017.8;0.2;3.66;91.28571429;10365.07;11;0.2;0
-22.38452;-44.950916;1018.8;1;11.85;92.28571429;10376.92;11;1;0
-22.384545;-44.950954;1018.8;0;4.8;92.28571429;10381.72;11;0;0
-22.384585;-44.95103;1019.8;1;8.99;93.28571429;10390.71;11;1;0
-22.384633;-44.951094;1020.6;0.8;8.47;94.08571429;10399.18;11;0.8;0
-22.384651;-44.951123;1021;0.4;3.59;94.48571429;10402.77;11;0.4;0
-22.384678;-44.951161;1021.8;0.8;4.93;95.28571429;10407.7;11;0.8;0
-22.384683;-44.951171;1022;0.2;1.17;95.48571429;10408.87;11;0.2;0
-22.384705;-44.951209;1022.6;0.6;4.61;96.08571429;10413.48;11;0.6;0
-22.384717;-44.951234;1023.2;0.6;2.9;96.68571429;10416.38;11;0.6;0
-22.384765;-44.951291;1024.2;1;7.93;97.68571429;10424.31;11;1;0
-22.384799;-44.951332;1024.8;0.6;5.66;98.28571429;10429.97;11;0.6;0
-22.384811;-44.951353;1025;0.2;2.54;98.48571429;10432.51;11;0.2;0
-22.384821;-44.951373;1025.4;0.4;2.34;98.88571429;10434.85;11;0.4;0
-22.384845;-44.951447;1026.4;1;8.06;99.88571429;10442.91;11;1;0
-22.384866;-44.951487;1027.2;0.8;4.73;100.6857143;10447.64;11;0.8;0
-22.384888;-44.951509;1027.6;0.4;3.33;101.0857143;10450.97;11;0.4;0
-22.384972;-44.951619;1028.6;1;14.67;102.0857143;10465.64;11;1;0
-22.38498;-44.951646;1029;0.4;2.92;102.4857143;10468.56;11;0.4;0
-22.385029;-44.951739;1030;1;11.01;103.4857143;10479.57;11;1;0
-22.385036;-44.951746;1030.2;0.2;1.06;103.6857143;10480.63;11;0.2;0
-22.385062;-44.951789;1031.2;1;5.28;104.6857143;10485.91;11;1;0
-22.385083;-44.951807;1032;0.8;2.98;105.4857143;10488.89;11;0.8;0
-22.385089;-44.951812;1032.2;0.2;0.84;105.6857143;10489.73;11;0.2;0
-22.385093;-44.951843;1033.2;1;3.22;106.6857143;10492.95;11;1;0
-22.385093;-44.951891;1034.4;1.2;4.94;107.8857143;10497.89;11;1.2;0
-22.38509;-44.9519;1034.4;0;0.98;107.8857143;10498.87;11;0;0
-22.385089;-44.951948;1035.4;1;4.94;108.8857143;10503.81;11;1;0
-22.385146;-44.952004;1036.2;0.8;8.56;109.6857143;10512.37;11;0.8;0
-22.385153;-44.952009;1036.6;0.4;0.93;110.0857143;10513.3;11;0.4;0
-22.385182;-44.952038;1037.6;1;4.39;111.0857143;10517.69;11;1;0
-22.385205;-44.95206;1038.6;1;3.41;112.0857143;10521.1;11;1;0
-22.385224;-44.952096;1039.6;1;4.26;113.0857143;10525.36;11;1;0
-22.385232;-44.952117;1040.8;1.2;2.34;114.2857143;10527.7;11;1.2;0
-22.385251;-44.952127;1041.6;0.8;2.35;115.0857143;10530.05;11;0.8;0
-22.385266;-44.952128;1041.8;0.2;1.67;115.2857143;10531.72;11;0.2;0
-22.385306;-44.952161;1043;1.2;5.59;116.4857143;10537.31;11;1.2;0
-22.385318;-44.95219;1044;1;3.27;117.4857143;10540.58;11;1;0
-22.385341;-44.952211;1044.8;0.8;3.35;118.2857143;10543.93;11;0.8;0
-22.385351;-44.952221;1045.2;0.4;1.51;118.6857143;10545.44;11;0.4;0
-22.385367;-44.952243;1046.2;1;2.88;119.6857143;10548.32;11;1;0
-22.385382;-44.952246;1047;0.8;1.7;120.4857143;10550.02;11;0.8;0
-22.385387;-44.952244;1047.4;0.4;0.59;120.8857143;10550.61;11;0.4;0
-22.385405;-44.952255;1048.4;1;2.3;121.8857143;10552.91;11;1;0
-22.385402;-44.952264;1048.8;0.4;0.98;122.2857143;10553.89;11;0.4;0
-22.385403;-44.952268;1049.4;0.6;0.43;122.8857143;10554.32;11;0.6;0
-22.385404;-44.95228;1050.4;1;1.24;123.8857143;10555.56;11;1;0
-22.385404;-44.952302;1051.5;1.1;2.26;124.9857143;10557.82;11;1.1;0
-22.385415;-44.952333;1052.6;1.1;3.41;126.0857143;10561.23;11;1.1;0
-22.385428;-44.952351;1053.4;0.8;2.35;126.8857143;10563.58;11;0.8;0
-22.385434;-44.952361;1053.6;0.2;1.23;127.0857143;10564.81;11;0.2;0
-22.38545;-44.952386;1054.8;1.2;3.13;128.2857143;10567.94;11;1.2;0
-22.385455;-44.952399;1055.4;0.6;1.45;128.8857143;10569.39;11;0.6;0
-22.385454;-44.952404;1055.8;0.4;0.53;129.2857143;10569.92;11;0.4;0
-22.385457;-44.952423;1056.8;1;1.98;130.2857143;10571.9;11;1;0
-22.385461;-44.952439;1057.8;1;1.7;131.2857143;10573.6;11;1;0
-22.385462;-44.952445;1057.8;0;0.63;131.2857143;10574.23;11;0;0
-22.385471;-44.952465;1059;1.2;2.29;132.4857143;10576.52;11;1.2;0
-22.385475;-44.952475;1059.8;0.8;1.12;133.2857143;10577.64;11;0.8;0
-22.385475;-44.952486;1060.2;0.4;1.13;133.6857143;10578.77;11;0.4;0
-22.385478;-44.952523;1061.2;1;3.82;134.6857143;10582.59;11;1;0
-22.385479;-44.952532;1061.8;0.6;0.93;135.2857143;10583.52;11;0.6;0
-22.385487;-44.952545;1062.4;0.6;1.61;135.8857143;10585.13;11;0.6;0
-22.385494;-44.952572;1063.4;1;2.88;136.8857143;10588.01;11;1;0
-22.385502;-44.95258;1063.6;0.2;1.21;137.0857143;10589.22;11;0.2;0
-22.385516;-44.952605;1064.6;1;3.01;138.0857143;10592.23;11;1;0
-22.385508;-44.95264;1065.6;1;3.71;139.0857143;10595.94;11;1;0
-22.38551;-44.952639;1065.8;0.2;0.25;139.2857143;10596.19;11;0.2;0
-22.385506;-44.952653;1066.8;1;1.51;140.2857143;10597.7;11;1;0
-22.385511;-44.952659;1067.8;1;0.83;141.2857143;10598.53;11;1;0
-22.38551;-44.952658;1068.2;0.4;0.15;141.6857143;10598.68;11;0.4;0
-22.385517;-44.952667;1069;0.8;1.21;142.4857143;10599.89;11;0.8;0
-22.385531;-44.952684;1070;1;2.34;143.4857143;10602.23;11;1;0
-22.385531;-44.952686;1070.2;0.2;0.21;143.6857143;10602.44;11;0.2;0
-22.385542;-44.952699;1071;0.8;1.81;144.4857143;10604.25;11;0.8;0
-22.385543;-44.952711;1072.2;1.2;1.24;145.6857143;10605.49;11;1.2;0
-22.385544;-44.952715;1072.4;0.2;0.43;145.8857143;10605.92;11;0.2;0
-22.385552;-44.952724;1073.4;1;1.28;146.8857143;10607.2;11;1;0
-22.385568;-44.952726;1074.4;1;1.79;147.8857143;10608.99;11;1;0
-22.385581;-44.952733;1074.8;0.4;1.61;148.2857143;10610.6;11;0.4;0
-22.385596;-44.952735;1075.6;0.8;1.68;149.0857143;10612.28;11;0.8;0
-22.385639;-44.95274;1076.6;1;4.81;150.0857143;10617.09;11;1;0
-22.385648;-44.95274;1077.6;1;1;151.0857143;10618.09;11;1;0
-22.385651;-44.952744;1077.8;0.2;0.53;151.2857143;10618.62;11;0.2;0
-22.385667;-44.952755;1078.8;1;2.11;152.2857143;10620.73;11;1;0
-22.385672;-44.952755;1079.2;0.4;0.56;152.6857143;10621.29;11;0.4;0
-22.385684;-44.952763;1079.8;0.6;1.57;153.2857143;10622.86;11;0.6;0
-22.385706;-44.952771;1080.8;1;2.58;154.2857143;10625.44;11;1;0
-22.385708;-44.952772;1081;0.2;0.25;154.4857143;10625.69;11;0.2;0
-22.385716;-44.952782;1082;1;1.36;155.4857143;10627.05;11;1;0
-22.385722;-44.952787;1082.4;0.4;0.84;155.8857143;10627.89;11;0.4;0
-22.385733;-44.952782;1083.2;0.8;1.33;156.6857143;10629.22;11;0.8;0
-22.385749;-44.95279;1084;0.8;1.96;157.4857143;10631.18;11;0.8;0
-22.385751;-44.952791;1084.4;0.4;0.25;157.8857143;10631.43;11;0.4;0
-22.385773;-44.952798;1085.4;1;2.55;158.8857143;10633.98;11;1;0
-22.385786;-44.952803;1086.2;0.8;1.53;159.6857143;10635.51;11;0.8;0
-22.385794;-44.952806;1086.4;0.2;0.94;159.8857143;10636.45;11;0.2;0
-22.385814;-44.952818;1087.2;0.8;2.54;160.6857143;10638.99;11;0.8;0
-22.385821;-44.952823;1087.4;0.2;0.93;160.8857143;10639.92;11;0.2;0
-22.385853;-44.952842;1088.6;1.2;4.06;162.0857143;10643.98;11;1.2;0
-22.385856;-44.952845;1088.8;0.2;0.45;162.2857143;10644.43;11;0.2;0
-22.385876;-44.952852;1089.6;0.8;2.34;163.0857143;10646.77;11;0.8;0
-22.385896;-44.952861;1090.6;1;2.41;164.0857143;10649.18;11;1;0
-22.385907;-44.952868;1091.8;1.2;1.42;165.2857143;10650.6;11;1.2;0
-22.385923;-44.952883;1092.8;1;2.35;166.2857143;10652.95;11;1;0
-22.385943;-44.952885;1093.8;1;2.23;167.2857143;10655.18;11;1;0
-22.385961;-44.952892;1094.2;0.4;2.13;167.6857143;10657.31;11;0.4;0
-22.385981;-44.952903;1094.8;0.6;2.49;168.2857143;10659.8;11;0.6;0
-22.386002;-44.952913;1095.8;1;2.55;169.2857143;10662.35;11;1;0
-22.386035;-44.952936;1097;1.2;4.37;170.4857143;10666.72;11;1.2;0
-22.38604;-44.95294;1097;0;0.69;170.4857143;10667.41;11;0;0
-22.386064;-44.952964;1098;1;3.63;171.4857143;10671.04;11;1;0
-22.386096;-44.952974;1099;1;3.7;172.4857143;10674.74;11;1;0
-22.386134;-44.952995;1100.2;1.2;4.75;173.6857143;10679.49;11;1.2;0
-22.386151;-44.953005;1100.6;0.4;2.15;174.0857143;10681.64;11;0.4;0
-22.386174;-44.953025;1101.2;0.6;3.28;174.6857143;10684.92;11;0.6;0
-22.38621;-44.953049;1102.2;1;4.7;175.6857143;10689.62;11;1;0
-22.386214;-44.953051;1102.4;0.2;0.49;175.8857143;10690.11;11;0.2;0
-22.386249;-44.95308;1103;0.6;4.9;176.4857143;10695.01;11;0.6;0
-22.386269;-44.953098;1103.4;0.4;2.89;176.8857143;10697.9;11;0.4;0
-22.386299;-44.953127;1104.4;1;4.47;177.8857143;10702.37;11;1;0
-22.386303;-44.953129;1104.6;0.2;0.49;178.0857143;10702.86;11;0.2;0
-22.38635;-44.953163;1105.2;0.6;6.29;178.6857143;10709.15;11;0.6;0
-22.386364;-44.953171;1105.8;0.6;1.76;179.2857143;10710.91;11;0.6;0
-22.386395;-44.953197;1106.8;1;4.36;180.2857143;10715.27;11;1;0
-22.38641;-44.953209;1107;0.2;2.07;180.4857143;10717.34;11;0.2;0
-22.386434;-44.953225;1107.8;0.8;3.13;181.2857143;10720.47;11;0.8;0
-22.386477;-44.953259;1108.8;1;5.92;182.2857143;10726.39;11;1;0
-22.386532;-44.9533;1109.8;1;7.43;183.2857143;10733.82;11;1;0
-22.386544;-44.953302;1110;0.2;1.35;183.4857143;10735.17;11;0.2;0
-22.386613;-44.953315;1110.8;0.8;7.79;184.2857143;10742.96;11;0.8;0
-22.386623;-44.953318;1111.2;0.4;1.15;184.6857143;10744.11;11;0.4;0
-22.386656;-44.953324;1112;0.8;3.72;185.4857143;10747.83;11;0.8;0
-22.386693;-44.953344;1112.2;0.2;4.6;185.6857143;10752.43;11;0.2;0
-22.386716;-44.953354;1112.8;0.6;2.76;186.2857143;10755.19;11;0.6;0
-22.386731;-44.953365;1113;0.2;2.02;186.4857143;10757.21;11;0.2;0
-22.386772;-44.953387;1113.4;0.4;5.09;186.8857143;10762.3;11;0.4;0
-22.38685;-44.953449;1114;0.6;10.76;187.4857143;10773.06;11;0.6;0
-22.386872;-44.953454;1114.2;0.2;2.5;187.6857143;10775.56;11;0.2;0
-22.3869;-44.95346;1114.6;0.4;3.17;188.0857143;10778.73;11;0.4;0
-22.38699;-44.953496;1114.4;-0.2;10.67;187.8857143;10789.4;11;0;-0.2
-22.387112;-44.953567;1113.8;-0.6;15.41;187.2857143;10804.81;11;0;-0.6
-22.387201;-44.953601;1113;-0.8;10.5;186.4857143;10815.31;11;0;-0.8
-22.387272;-44.953598;1112;-1;7.9;185.4857143;10823.21;11;0;-1
-22.387345;-44.953601;1110.8;-1.2;8.12;184.2857143;10831.33;11;0;-1.2
-22.387413;-44.953609;1109.6;-1.2;7.61;183.0857143;10838.94;11;0;-1.2
-22.387436;-44.953612;1109;-0.6;2.58;182.4857143;10841.52;11;0;-0.6
-22.387482;-44.953619;1108.2;-0.8;5.17;181.6857143;10846.69;11;0;-0.8
-22.387525;-44.953621;1107.2;-1;4.79;180.6857143;10851.48;11;0;-1
-22.387568;-44.953617;1106;-1.2;4.8;179.4857143;10856.28;11;0;-1.2
-22.387626;-44.953605;1104.8;-1.2;6.57;178.2857143;10862.85;11;0;-1.2
-22.387672;-44.953579;1103.2;-1.6;5.77;176.6857143;10868.62;11;0;-1.6
-22.387696;-44.953555;1102.4;-0.8;3.63;175.8857143;10872.25;11;0;-0.8
-22.38771;-44.953545;1101.8;-0.6;1.87;175.2857143;10874.12;11;0;-0.6
-22.387722;-44.953537;1101.4;-0.4;1.57;174.8857143;10875.69;11;0;-0.4
-22.387733;-44.953527;1100.6;-0.8;1.6;174.0857143;10877.29;11;0;-0.8
-22.387756;-44.953506;1099;-1.6;3.35;172.4857143;10880.64;11;0;-1.6
-22.387781;-44.953483;1098;-1;3.65;171.4857143;10884.29;11;0;-1
-22.387803;-44.953464;1096.6;-1.4;3.13;170.0857143;10887.42;11;0;-1.4
-22.387821;-44.953449;1095.4;-1.2;2.53;168.8857143;10889.95;11;0;-1.2
-22.387843;-44.953436;1094.2;-1.2;2.79;167.6857143;10892.74;11;0;-1.2
-22.387873;-44.953409;1092.8;-1.4;4.34;166.2857143;10897.08;11;0;-1.4
-22.387894;-44.953392;1091.4;-1.4;2.92;164.8857143;10900;11;0;-1.4
-22.38792;-44.953368;1089.8;-1.6;3.8;163.2857143;10903.8;11;0;-1.6
-22.387946;-44.953332;1088.6;-1.2;4.7;162.0857143;10908.5;11;0;-1.2
-22.38796;-44.953317;1088.2;-0.4;2.19;161.6857143;10910.69;11;0;-0.4
-22.387989;-44.953286;1086.8;-1.4;4.53;160.2857143;10915.22;11;0;-1.4
-22.388015;-44.953251;1085.4;-1.4;4.62;158.8857143;10919.84;11;0;-1.4
-22.388078;-44.953184;1084.2;-1.2;9.82;157.6857143;10929.66;11;0;-1.2
-22.388142;-44.953115;1083;-1.2;10.05;156.4857143;10939.71;11;0;-1.2
-22.388206;-44.95306;1081.8;-1.2;9.09;155.2857143;10948.8;11;0;-1.2
-22.388296;-44.952963;1081.6;-0.2;14.13;155.0857143;10962.93;11;0;-0.2
-22.388319;-44.952919;1081.8;0.2;5.2;155.2857143;10968.13;11;0.2;0
-22.388332;-44.952895;1081.8;0;2.86;155.2857143;10970.99;11;0;0
-22.388423;-44.952825;1082.2;0.4;12.42;155.6857143;10983.41;11;0.4;0
-22.388595;-44.952715;1081.8;-0.4;22.22;155.2857143;11005.63;12;0;-0.4
-22.388618;-44.952702;1081.6;-0.2;2.89;155.0857143;11008.52;12;0;-0.2
-22.388723;-44.952655;1080.8;-0.8;12.64;154.2857143;11021.16;12;0;-0.8
-22.388749;-44.952647;1080.8;0;3.01;154.2857143;11024.17;12;0;0
-22.388837;-44.952636;1080.6;-0.2;9.85;154.0857143;11034.02;12;0;-0.2
-22.388902;-44.952641;1081.4;0.8;7.25;154.8857143;11041.27;12;0.8;0
-22.38894;-44.952644;1081.8;0.4;4.24;155.2857143;11045.51;12;0.4;0
-22.388953;-44.952642;1082.2;0.4;1.46;155.6857143;11046.97;12;0.4;0
-22.388974;-44.952637;1083.2;1;2.39;156.6857143;11049.36;12;1;0
-22.388987;-44.952634;1083.4;0.2;1.48;156.8857143;11050.84;12;0.2;0
-22.389027;-44.95262;1084.2;0.8;4.67;157.6857143;11055.51;12;0.8;0
-22.38904;-44.952618;1084.4;0.2;1.46;157.8857143;11056.97;12;0.2;0
-22.389063;-44.952607;1085;0.6;2.8;158.4857143;11059.77;12;0.6;0
-22.389071;-44.9526;1085.2;0.2;1.14;158.6857143;11060.91;12;0.2;0
-22.389085;-44.95259;1085.2;0;1.87;158.6857143;11062.78;12;0;0
-22.389122;-44.952561;1086.4;1.2;5.08;159.8857143;11067.86;12;1.2;0
-22.389154;-44.952536;1087.4;1;4.39;160.8857143;11072.25;12;1;0
-22.389162;-44.952529;1087.6;0.2;1.14;161.0857143;11073.39;12;0.2;0
-22.389185;-44.952511;1088.4;0.8;3.16;161.8857143;11076.55;12;0.8;0
-22.389268;-44.952474;1088.8;0.4;9.98;162.2857143;11086.53;12;0.4;0
-22.389365;-44.952415;1089.4;0.6;12.37;162.8857143;11098.9;12;0.6;0
-22.389376;-44.952408;1089.6;0.2;1.42;163.0857143;11100.32;12;0.2;0
-22.389442;-44.952353;1090;0.4;9.26;163.4857143;11109.58;12;0.4;0
-22.389521;-44.952273;1090.2;0.2;12.03;163.6857143;11121.61;12;0.2;0
-22.389539;-44.952251;1090.4;0.2;3.02;163.8857143;11124.63;12;0.2;0
-22.389576;-44.952206;1091;0.6;6.19;164.4857143;11130.82;12;0.6;0
-22.389608;-44.952181;1091.6;0.6;4.39;165.0857143;11135.21;12;0.6;0
-22.389638;-44.952165;1091.8;0.2;3.72;165.2857143;11138.93;12;0.2;0
-22.389665;-44.952075;1092.6;0.8;9.73;166.0857143;11148.66;12;0.8;0
-22.38967;-44.952068;1092.8;0.2;0.91;166.2857143;11149.57;12;0.2;0
-22.389691;-44.952025;1093.2;0.4;5;166.6857143;11154.57;12;0.4;0
-22.389761;-44.951971;1093.6;0.4;9.56;167.0857143;11164.13;12;0.4;0
-22.389806;-44.951959;1093.8;0.2;5.15;167.2857143;11169.28;12;0.2;0
-22.38982;-44.951963;1094;0.2;1.61;167.4857143;11170.89;12;0.2;0
-22.389829;-44.951965;1094.2;0.2;1.02;167.6857143;11171.91;12;0.2;0
-22.389888;-44.951968;1094.8;0.6;6.57;168.2857143;11178.48;12;0.6;0
-22.389914;-44.951966;1095;0.2;2.9;168.4857143;11181.38;12;0.2;0
-22.389947;-44.951971;1095.2;0.2;3.71;168.6857143;11185.09;12;0.2;0
-22.389963;-44.951972;1095.4;0.2;1.78;168.8857143;11186.87;12;0.2;0
-22.389989;-44.951973;1095.6;0.2;2.89;169.0857143;11189.76;12;0.2;0
-22.390078;-44.951978;1095.8;0.2;9.91;169.2857143;11199.67;12;0.2;0
-22.390102;-44.951978;1096;0.2;2.67;169.4857143;11202.34;12;0.2;0
-22.39018;-44.951974;1096.6;0.6;8.68;170.0857143;11211.02;12;0.6;0
-22.390221;-44.951965;1097;0.4;4.65;170.4857143;11215.67;12;0.4;0
-22.390266;-44.951951;1098;1;5.21;171.4857143;11220.88;12;1;0
-22.390331;-44.95194;1099;1;7.32;172.4857143;11228.2;12;1;0
-22.390357;-44.951939;1099.4;0.4;2.89;172.8857143;11231.09;12;0.4;0
-22.390368;-44.951937;1099.8;0.4;1.24;173.2857143;11232.33;12;0.4;0
-22.390393;-44.951935;1100.2;0.4;2.79;173.6857143;11235.12;12;0.4;0
-22.390404;-44.951933;1100.4;0.2;1.24;173.8857143;11236.36;12;0.2;0
-22.390426;-44.951923;1100.8;0.4;2.65;174.2857143;11239.01;12;0.4;0
-22.390438;-44.951919;1101;0.2;1.4;174.4857143;11240.41;12;0.2;0
-22.390446;-44.951916;1101.4;0.4;0.94;174.8857143;11241.35;12;0.4;0
-22.390474;-44.951889;1102.6;1.2;4.17;176.0857143;11245.52;12;1.2;0
-22.390482;-44.951887;1102.8;0.2;0.91;176.2857143;11246.43;12;0.2;0
-22.390524;-44.951873;1103.6;0.8;4.89;177.0857143;11251.32;12;0.8;0
-22.390548;-44.951863;1104.6;1;2.86;178.0857143;11254.18;12;1;0
-22.39058;-44.951847;1105.8;1.2;3.92;179.2857143;11258.1;12;1.2;0
